id_escola,ano,inse
35021933,2021,5.7
35009465,2021,5.7
35043047,2021,5.7
35020084,2021,5.7
35024260,2021,5.7
35010352,2019,5.7
35037163,2021,5.7
35026682,2021,5.7
35013912,2021,5.7
35022895,2019,5.7
35018089,2021,5.7
35033145,2021,5.7
35907042,2021,5.7
35000954,2021,5.7
35436239,2019,5.7
35017231,2019,5.7
35005915,2021,5.7
35014722,2021,5.7
35032487,2021,5.7
35018338,2019,5.7
35915865,2019,5.7
35009180,2021,5.7
35008072,2019,5.7
35007560,2021,5.7
35004662,2013,5.6997136234550094
35004662,2015,5.6997136234550094
35000985,2013,5.69841595703044
35000985,2015,5.69841595703044
35005915,2013,5.69724531550202
35005915,2015,5.69724531550202
35007560,2015,5.6969251554537106
35007560,2013,5.6969251554537106
35021787,2013,5.69685935815055
35021787,2015,5.69685935815055
35294937,2013,5.69671801256531
35294937,2015,5.69671801256531
35042420,2015,5.69579829814081
35042420,2013,5.69579829814081
35918179,2013,5.69511430311696
35918179,2015,5.69511430311696
35031082,2013,5.69463268112281
